"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NAV_ID","NAV_TYPE","BEARING","DISTANCE"
"2026/06/11","FASOG","K4","TX","US","PNH","VORTAC",81.23,11
"2026/06/11","FASOS","K6","VA","US","HPW","VORTAC",243.71,30.83
"2026/06/11","FASOS","K6","VA","US","JLS","LOC",230.91,11.3
"2026/06/11","FASTO","K2","CA","US","BFL","LOC",121.32,14.83
"2026/06/11","FASTO","K2","CA","US","GMN","VORTAC",343.99,
"2026/06/11","FASTT","K3","KS","US","ICT","VORTAC",137,50
"2026/06/11","FASTT","K3","KS","US","PER","VORTAC",19.09,
"2026/06/11","FASUX","K5","WI","US","RHI","VOR/DME",241.42,14.57
"2026/06/11","FATAP","K2","NM","US","CME","VORTAC",150.73,34
"2026/06/11","FATED","K7","SC","US","EQY","LOC",232.98,14.91
"2026/06/11","FATEL","PA","AK","US","ENA","VOR/DME",12.1,2.5
"2026/06/11","FATEV","K5","MI","US","MBL","DME",,2.42
"2026/06/11","FATEV","K5","MI","US","MBL","LOC",97.44,
"2026/06/11","FATHM","K2","CA","US","PYE","VOR/DME",151,17.28
"2026/06/11","FATHM","K2","CA","US","SAU","VOR/DME",238,
"2026/06/11","FATID","K4","TX","US","DHK","TACAN",102,15
"2026/06/11","FATMU","PA","AK","US","SPY","NDB/DME",208.01,11.01
"2026/06/11","FATOR","K4","TX","US","HRL","VOR/DME",273.65,39.51
"2026/06/11","FATOR","K4","TX","US","MFE","LOC",316.57,12.43
"2026/06/11","FATOR","K4","TX","US","MFE","VOR/DME",312.28,11.73
"2026/06/11","FATOX","K5","IN","US","BVT","VORTAC",337.57,15.79
"2026/06/11","FATOX","K5","IN","US","FWA","VORTAC",270,
"2026/06/11","FATTS","K7","TN","US","VXV","VORTAC",101.88,12
"2026/06/11","FAULT","K6","NY","US","GEE","VOR/DME",70,
"2026/06/11","FAULT","K6","NY","US","ROC","VOR/DME",132.41,15.81
"2026/06/11","FAUST","K4","TX","US","SAT","VORTAC",72,27
"2026/06/11","FAVEB","K7","FL","US","NPA","TACAN",239,1.3
"2026/06/11","FAVEG","K4","TX","US","KSY","TACAN",331.01,2.22
"2026/06/11","FAVEP","K4","TX","US","NQI","TACAN",112,2.1
"2026/06/11","FAVIN","K7","MS","US","FRL","LOC",158.99,
"2026/06/11","FAVIN","K7","MS","US","MHZ","VORTAC",,20.03
"2026/06/11","FAVIS","K7","FL","US","MCF","TACAN",59.62,0.7
"2026/06/11","FAVLA","K4","TX","US","KSY","TACAN",331.01,1
"2026/06/11","FAVLU","PH","HI","US","LNY","VORTAC",128.85,10
"2026/06/11","FAVOS","K7","FL","US","COF","TACAN",17,4.5
"2026/06/11","FAVOX","K1","MT","US","HLN","VORTAC",77,15
"2026/06/11","FAVPA","K3","ND","US","XWA","LOC",139.74,5.49
"2026/06/11","FAVUB","K1","OR","US","PDT","LOC",73.84,
"2026/06/11","FAVUB","K1","OR","US","PDT","VORTAC",,13.09
"2026/06/11","FAVUM","K6","PA","US","ETG","VORTAC",92.72,
"2026/06/11","FAVUM","K6","PA","US","SLT","VORTAC",138.97,22.47
"2026/06/11","FAWKS","K6","MD","US","ADW","VORTAC",,5.88
"2026/06/11","FAWKS","K6","MD","US","RWS","LOC",189.86,
"2026/06/11","FAWLR","K6","VA","US","IAD","LOC",190.67,18.2
"2026/06/11","FAWNE","K2","CA","US","CCR","VOR/DME",10.6,8.52
"2026/06/11","FAWNE","K2","CA","US","SGD","VORTAC",74.37,19.47
"2026/06/11","FAWPE","K4","LA","US","RQR","VOR/DME",106.72,11.88
"2026/06/11","FAXAG","K5","IN","US","EYE","LOC",30.53,
"2026/06/11","FAXAG","K5","IN","US","VHP","VORTAC",34.86,14.64
"2026/06/11","FAXAR","K7","MS","US","NMM","LOC",11.03,0.71
"2026/06/11","FAXAR","K7","MS","US","NMM","TACAN",355.78,0.7
"2026/06/11","FAXEL","PG","GU","US","UAM","TACAN",240,2.5
"2026/06/11","FAXES","K6","VA","US","OIU","LOC",190.65,6.9
"2026/06/11","FAXIP","K4","AR","US","GQE","VOR/DME",77.12,18.27
"2026/06/11","FAXON","K1","ID","US","LKT","VOR/DME",347.01,31.28
"2026/06/11","FAXUT","K1","WA","US","NUW","TACAN",321,3.5
"2026/06/11","FAYCE","K1","WA","US","YKM","VORTAC",94,13
"2026/06/11","FAYEE","K4","AR","US","ELD","VOR/DME",48.23,71.3
"2026/06/11","FAYEE","K4","AR","US","TXK","VORTAC",71.06,127.69
"2026/06/11","FAYEE","K4","AR","US","UJM","VOR/DME",228.32,59.01
"2026/06/11","FAYET","K6","NY","US","SYR","VORTAC",110.61,11.7
"2026/06/11","FAYEZ","K7","AL","US","VUZ","VORTAC",136.51,52.56
"2026/06/11","FAYGO","K7","NC","US","GSB","TACAN",258,29
"2026/06/11","FAYZE","K2","CA","US","HQB","LOC",71,19.38
"2026/06/11","FAYZR","PG","GU","US","UNZ","VORTAC",52.54,12.8
"2026/06/11","FCTRY","K7","FL","US","NPA","TACAN",209,15
"2026/06/11","FEALX","K","OA","US","FLL","VOR/DME",69.46,29.39
"2026/06/11","FEALX","K","OA","US","ZFP","VOR/DME",256.65,55.12
"2026/06/11","FEBED","K1","ID","US","IDA","LOC",206.01,0.5
"2026/06/11","FEBEL","K7","NC","US","TYI","VORTAC",268.55,9.52
"2026/06/11","FEBIN","K4","TX","US","SPS","VORTAC",80,16
"2026/06/11","FEBKA","K7","FL","US","SZW","VORTAC",173.39,30
"2026/06/11","FEBKI","K3","MO","US","SGF","VORTAC",15.85,7
"2026/06/11","FEBOB","K6","ME","US","PQI","VOR/DME",179.63,2.7
"2026/06/11","FEBOL","K2","CA","US","EHF","VORTAC",322.45,5.42
"2026/06/11","FEBOL","K2","CA","US","TTE","VOR/DME",179.93,21.53
"2026/06/11","FEBOM","K4","LA","US","BAD","LOC",149.42,
"2026/06/11","FEBOM","K4","LA","US","EMG","VORTAC",148.41,1.5
"2026/06/11","FEBUS","K1","WA","US","ELN","VOR/DME",86,25.29
"2026/06/11","FEBUS","K1","WA","US","MWH","VOR/DME",212.77,29.41
"2026/06/11","FEBUS","K1","WA","US","PSC","VOR/DME",305.75,48.98
"2026/06/11","FECFO","PA","AK","US","GAL","VOR/DME",63.23,28
"2026/06/11","FECYE","K2","UT","US","MTU","VOR/DME",78.06,9.97
"2026/06/11","FEDAD","K2","UT","US","HIF","TACAN",152,14.5
"2026/06/11","FEDAG","K3","SD","US","RCA","LOC",,
"2026/06/11","FEDAG","K3","SD","US","RCA","TACAN",,15
"2026/06/11","FEDET","K3","NE","US","BFF","VORTAC",242.81,18
"2026/06/11","FEDEX","K6","WV","US","HVQ","VOR/DME",173.14,17
"2026/06/11","FEDGO","K2","CA","US","BIH","LOC",,17.3
"2026/06/11","FEDIP","K7","FL","US","DWG","TACAN",2.51,23
"2026/06/11","FEDKI","K5","WI","US","BAE","VOR/DME",214.89,4.37
"2026/06/11","FEDKI","K5","WI","US","SKC","LOC",282.97,
"2026/06/11","FEDNO","PA","AK","US","EDF","LOC",242.02,
"2026/06/11","FEDNO","PA","AK","US","EDF","TACAN",,4.2
"2026/06/11","FEDOB","K4","TX","US","NQI","TACAN",319,1.5
"2026/06/11","FEDOL","K4","TX","US","KSY","TACAN",160,4
"2026/06/11","FEDRA","K5","KY","US","IIU","VORTAC",97.57,22.86
"2026/06/11","FEDVI","K2","CA","US","IPL","VORTAC",250,10.42
"2026/06/11","FEDVI","K2","CA","US","NJK","TACAN",182,6.28
"2026/06/11","FEDVO","K3","IA","US","SPW","VOR/DME",215.16,14
"2026/06/11","FEDVU","K1","WA","US","ELN","VOR/DME",110,10
"2026/06/11","FEEGI","K4","TX","US","NOG","LOC",309.62,5.49
"2026/06/11","FEEGI","K4","TX","US","NOG","TACAN",,6.07
"2026/06/11","FEELS","K4","TX","US","COT","VORTAC",352,10
"2026/06/11","FEELY","K7","NC","US","NKT","TACAN",324,15
"2026/06/11","FEETS","K2","CO","US","JOY","LOC",82.55,3.65
"2026/06/11","FEGAK","K1","WA","US","TCM","TACAN",166.58,6
"2026/06/11","FEGAP","K1","ID","US","IDA","LOC",206.01,20.18
"2026/06/11","FEGEB","K1","ID","US","BRN","LOC",122.05,
"2026/06/11","FEGEB","K1","ID","US","MUO","TACAN",,5.78
"2026/06/11","FEGIT","K3","KS","US","GLD","LOC",125.37,14.41
"2026/06/11","FEGLI","K6","PA","US","BFD","DME",,7.8
"2026/06/11","FEGLI","K6","PA","US","BFD","LOC",144.87,
"2026/06/11","FEGOP","K7","GA","US","AYS","VORTAC",179.77,8
"2026/06/11","FEGOZ","K6","MD","US","BAL","VORTAC",33.5,
"2026/06/11","FEGOZ","K6","MD","US","EMI","VORTAC",87.77,24.97
"2026/06/11","FEGSA","K4","TX","US","KSY","TACAN",,5.73
"2026/06/11","FEGSA","K4","TX","US","SKF","LOC",338.15,
"2026/06/11","FEGTU","PH","HI","US","HNL","LOC",258.99,9.45
"2026/06/11","FEGUN","K3","NE","US","OFK","VOR/DME",304.92,2.65
"2026/06/11","FEKBA","K7","FL","US","SZW","VORTAC",173.54,30
"2026/06/11","FEKER","K7","AL","US","HSV","LOC",4.95,
"2026/06/11","FEKER","K7","AL","US","RQZ","VORTAC",245.85,
"2026/06/11","FEKET","K6","MD","US","NHK","TACAN",53,6.2
"2026/06/11","FEKIL","K2","CA","US","IAS","LOC",250.99,10.81
"2026/06/11","FEKLI","K1","WY","US","SHR","LOC",146.32,11.48
"2026/06/11","FEKPI","K7","NC","US","POB","TACAN",180,11
"2026/06/11","FEKRA","K7","AL","US","DHN","LOC",137.96,
"2026/06/11","FEKRA","K7","AL","US","RRS","VORTAC",94.05,
"2026/06/11","FEKRO","K3","MO","US","FTZ","VORTAC",95.33,
"2026/06/11","FEKRO","K3","MO","US","TOY","VORTAC",243.97,
"2026/06/11","FEKSO","K7","AL","US","RQZ","VORTAC",221.54,
"2026/06/11","FEKSO","K7","AL","US","TVN","LOC",4.95,
"2026/06/11","FEKWU","K6","RI","US","PVD","VOR/DME",163.96,8.01
"2026/06/11","FELAW","PA","AK","US","CDV","LOC",95.25,4.48
"2026/06/11","FELDI","K6","PA","US","IZK","LOC",41.89,0.21
"2026/06/11","FELDT","K7","NC","US","GSB","TACAN",76,71
"2026/06/11","FELED","K1","ID","US","BOI","VORTAC",301.49,16
"2026/06/11","FELEX","K7","FL","US","PAM","TACAN",143,27
"2026/06/11","FELIP","K1","WY","US","JAC","VOR/DME",188.25,2.68
"2026/06/11","FELLR","K5","OH","US","HPI","LOC",57.96,5.43
"2026/06/11","FELMI","K2","CA","US","NTD","TACAN",,10.53
"2026/06/11","FELMI","K2","CA","US","RRG","LOC",31.81,9.92
"2026/06/11","FELOK","K7","FL","US","NPA","TACAN",239,10
"2026/06/11","FELPS","K5","MI","US","APN","LOC",186.8,
"2026/06/11","FELPS","K5","MI","US","APN","VORTAC",188.28,7.32
"2026/06/11","FELRA","K4","OK","US","IRW","VORTAC",222.28,18
"2026/06/11","FELRI","K2","CO","US","RSK","VORTAC",332.83,17
"2026/06/11","FELTO","K7","GA","US","GAD","VOR/DME",89,36.66
"2026/06/11","FELTO","K7","GA","US","RMG","VORTAC",222.92,16.53
"2026/06/11","FELUM","PA","AK","US","AKN","LOC",120.87,6.39
"2026/06/11","FELUM","PA","AK","US","AKN","VORTAC",115.77,11.66
"2026/06/11","FELUN","PA","AK","US","EAF","LOC",140.19,
"2026/06/11","FELUN","PA","AK","US","EIL","TACAN",139.92,14
"2026/06/11","FELUS","K5","MI","US","LSW","LOC",52.72,3.74
"2026/06/11","FELUS","K5","MI","US","SVM","VORTAC",142.31,
"2026/06/11","FELUV","K4","TX","US","SJT","VORTAC",134.58,15
"2026/06/11","FEMAB","K4","TX","US","CLL","VORTAC",100.24,16
"2026/06/11","FEMAD","K2","NM","US","DRO","VOR/DME",96.34,35.74
"2026/06/11","FEMAT","K3","ND","US","RDR","TACAN",168,17
"2026/06/11","FEMEK","K2","CA","US","GVO","VORTAC",278.3,15
"2026/06/11","FEMEL","K4","TX","US","PSX","VORTAC",54,23
"2026/06/11","FEMGI","K1","WY","US","LAR","VOR/DME",287.2,10
"2026/06/11","FEMKO","K6","VA","US","AML","VOR/DME",,5.87
"2026/06/11","FEMKO","K6","VA","US","DLX","LOC",10.65,
"2026/06/11","FEMLU","K5","KY","US","FTK","VOR/DME",6.36,0.43
"2026/06/11","FEMOD","K6","MD","US","OXB","LOC",145.13,11.37
"2026/06/11","FEMOL","K4","TX","US","ELP","VORTAC",81.48,9
"2026/06/11","FEMOL","K4","TX","US","EWM","VORTAC",123.61,
"2026/06/11","FEMSO","K7","FL","US","ROY","LOC",,1.58
"2026/06/11","FENAB","K5","MI","US","BIV","LOC",83.73,7.06
"2026/06/11","FENAR","K7","MS","US","GLH","VOR/DME",2.97,12
"2026/06/11","FENAT","K2","NV","US","NFL","TACAN",117.01,1.3
"2026/06/11","FENCE","K4","TX","US","VCT","VOR/DME",126.68,10
"2026/06/11","FENDO","K5","MI","US","FNT","VORTAC",281.18,16.98
"2026/06/11","FENDS","K4","TX","US","IAH","VORTAC",127,0.8
"2026/06/11","FENEN","K3","KS","US","GQR","LOC",215.28,5.82
"2026/06/11","FENKA","K6","NJ","US","GXU","VORTAC",,5.94
"2026/06/11","FENKA","K6","NJ","US","WRI","LOC",237.78,
"2026/06/11","FENKU","K4","TX","US","RVZ","LOC",177.64,5.19
"2026/06/11","FENON","K2","NM","US","CIM","VORTAC",357.95,13.6
"2026/06/11","FENTO","K4","LA","US","LCH","VORTAC",30,15.48
"2026/06/11","FENTO","K4","LA","US","LFT","VORTAC",278,
"2026/06/11","FENUR","K7","MS","US","GLH","VOR/DME",0.23,27
"2026/06/11","FEPDU","K2","CA","US","CEC","VORTAC",310.98,0.26
"2026/06/11","FEPER","K4","OK","US","END","VORTAC",265,15
"2026/06/11","FEPET","K4","TX","US","KSY","TACAN",334.84,2.4
"2026/06/11","FEPET","K4","TX","US","SKF","LOC",338.15,
"2026/06/11","FEPEX","K5","MI","US","TVC","VOR/DME",269.51,16.08
"2026/06/11","FEPIM","K7","SC","US","NBC","TACAN",41,12
"2026/06/11","FEPIV","K4","TX","US","KSY","TACAN",330.2,1
"2026/06/11","FEPIV","K4","TX","US","SKF","LOC",338.15,
"2026/06/11","FEPNU","K1","OR","US","LMT","VORTAC",148,4.4
"2026/06/11","FEPOK","K6","MD","US","ADW","VORTAC",16.35,1.1
"2026/06/11","FEPOK","K6","MD","US","GQZ","LOC",9.87,
"2026/06/11","FEPUG","K6","NY","US","GEE","VOR/DME",331.07,7.34
"2026/06/11","FEPUG","K6","NY","US","MCU","LOC",223.64,
"2026/06/11","FEPUG","K6","NY","US","ROC","VOR/DME",224.55,13.3
"2026/06/11","FEPUN","K2","NM","US","HMN","TACAN",70,17
"2026/06/11","FERAK","K2","NM","US","CVS","TACAN",227.74,12
"2026/06/11","FERAM","K4","TX","US","PKQ","LOC",,7.59
"2026/06/11","FERDI","K1","ID","US","MLP","VOR/DME",186,
"2026/06/11","FERDI","K1","ID","US","MQG","VOR/DME",103.87,25.18
"2026/06/11","FEREK","PA","AK","US","FAI","LOC",23.08,12.13
"2026/06/11","FEREM","K4","LA","US","LCH","VORTAC",234,20
"2026/06/11","FERER","K2","AZ","US","DRK","VORTAC",117.39,45.54
"2026/06/11","FERER","K2","AZ","US","FLG","VOR/DME",171.98,57.17
"2026/06/11","FERER","K2","AZ","US","INW","VORTAC",210,71.57
"2026/06/11","FERER","K2","AZ","US","PXR","VORTAC",358.84,46.65
"2026/06/11","FERET","K4","TX","US","SPS","VORTAC",92.2,52.39
"2026/06/11","FERET","K4","TX","US","UKW","VORTAC",32.69,20.14
"2026/06/11","FERGI","K6","MD","US","VWH","LOC",326.5,11
"2026/06/11","FERLL","K5","IL","US","BYW","LOC",271.36,27.83
"2026/06/11","FERLO","K5","OH","US","FFO","TACAN",239,12
"2026/06/11","FERMI","K3","SD","US","RAP","VORTAC",320.93,10
"2026/06/11","FERMY","K2","CA","US","LAX","VORTAC",123.33,16
"2026/06/11","FERMY","K2","CA","US","SLI","VORTAC",235.11,
"2026/06/11","FERNE","K2","CA","US","HWD","LOC",107.86,7.41
"2026/06/11","FERNI","K7","MS","US","MCB","LOC",336.64,
"2026/06/11","FERNI","K7","MS","US","MCB","OM",,
"2026/06/11","FERNI","K7","MS","US","MCB","VORTAC",254.03,
"2026/06/11","FERNS","K6","NH","US","CON","VOR/DME",175.3,12
"2026/06/11","FERNY","K5","KY","US","IIU","VORTAC",330.14,3.4
"2026/06/11","FERNY","K5","KY","US","LKS","OM",66.52,
"2026/06/11","FEROG","K6","ME","US","PQI","LOC",182.69,
"2026/06/11","FEROG","K6","ME","US","PQI","VOR/DME",,18.82
"2026/06/11","FERPO","K3","NE","US","RMT","LOC",305.59,1.8
"2026/06/11","FERRA","K4","TX","US","TTT","VOR/DME",285.01,37.41
"2026/06/11","FERSA","K7","NC","US","PEP","LOC",2.96,18.17
"2026/06/11","FERTI","K3","IA","US","MCW","VOR/DME",297,12
"2026/06/11","FERUD","K1","ID","US","TWF","VORTAC",112.08,10
"2026/06/11","FESAN","K6","MD","US","EMI","VORTAC",282.7,
"2026/06/11","FESAN","K6","MD","US","FDK","LOC",48.5,
"2026/06/11","FESAV","K2","CA","US","APC","LOC",185.74,12.53
"2026/06/11","FESAV","K2","CA","US","PYE","VOR/DME",80.19,23.75
"2026/06/11","FESDI","K2","NV","US","DIQ","LOC",29.29,
"2026/06/11","FESDI","K2","NV","US","LAS","VORTAC",20.99,16.6
"2026/06/11","FESHA","K7","FL","US","CER","LOC",185.48,10.64
"2026/06/11","FESIK","K2","CA","US","OAK","VOR/DME",22,8.5
"2026/06/11","FESIK","K2","CA","US","SGD","VORTAC",131.78,24.04
"2026/06/11","FESKO","K2","NV","US","BAM","VORTAC",246.01,33.4
"2026/06/11","FESOD","K1","OR","US","DSD","VORTAC",170.55,21.98
"2026/06/11","FESOG","K2","NM","US","CVS","TACAN",227.74,5.97
"2026/06/11","FESTA","K4","TX","US","GHI","LOC",86.97,10.51
"2026/06/11","FESTI","K6","NJ","US","CYN","VORTAC",293.02,26.71
"2026/06/11","FESTI","K6","NJ","US","GLC","LOC",87.49,11.19
"2026/06/11","FESTU","K1","MT","US","MLS","VOR/DME",44,61.12
"2026/06/11","FESUD","K2","NV","US","BAM","VORTAC",210.01,15
"2026/06/11","FETCH","K5","OH","US","YNG","OM",,
"2026/06/11","FETEP","K2","NM","US","CVS","LOC",38.02,
"2026/06/11","FETEP","K2","NM","US","CVS","TACAN",,5.07
"2026/06/11","FETER","K2","NM","US","HMN","TACAN",,5.81
"2026/06/11","FETER","K2","NM","US","MUK","LOC",337.82,
"2026/06/11","FETIK","K1","WY","US","BOY","VOR/DME",180.04,10.8
"2026/06/11","FETIK","K1","WY","US","RIW","VOR/DME",5.94,14
"2026/06/11","FETKA","K4","OK","US","SPS","VORTAC",40,10
"2026/06/11","FETKU","K6","PA","US","OYM","LOC",100.99,4.13
"2026/06/11","FETLI","K1","WY","US","OCS","VOR/DME",307.89,15
"2026/06/11","FETOB","PA","AK","US","YAK","LOC",295.03,
"2026/06/11","FETOB","PA","AK","US","YAK","VOR/DME",,2.13
"2026/06/11","FETRA","K3","MO","US","MXJ","LOC",9.92,
"2026/06/11","FETRA","K3","MO","US","SZL","TACAN",,1.2
"2026/06/11","FETUR","K2","NM","US","TCC","VORTAC",21,2
"2026/06/11","FEVLE","PA","AK","US","SCC","LOC",237.99,10.79
"2026/06/11","FEVOM","K4","TX","US","INK","VORTAC",254.89,12
"2026/06/11","FEVOR","K6","PA","US","AVP","LOC",225.47,1.03
"2026/06/11","FEWER","K7","AL","US","GAD","VOR/DME",300.42,37.56
"2026/06/11","FEWER","K7","AL","US","RQZ","VORTAC",186.51,29.45
"2026/06/11","FEWER","K7","AL","US","VUZ","VORTAC",11,39.4
"2026/06/11","FEXDE","K2","CA","US","JLI","VORTAC",234.33,4
"2026/06/11","FEXED","K2","CA","US","FIM","VORTAC",215,34
"2026/06/11","FEXIK","K5","IL","US","BMI","LOC",110.89,16.41
"2026/06/11","FEXIK","K5","IL","US","CMI","VORTAC",323.05,26.47
"2026/06/11","FEXIL","K5","IL","US","CMI","VORTAC",121.21,12
"2026/06/11","FEXIS","K7","MS","US","STF","LOC",179.56,12.17
"2026/06/11","FEXUK","K7","GA","US","AHN","LOC",94.33,
"2026/06/11","FEXUK","K7","GA","US","AHN","VOR/DME",,1.94
"2026/06/11","FEXUM","K2","CA","US","FRA","VORTAC",263.37,29.28
"2026/06/11","FEXUM","K2","CA","US","HYP","VOR/DME",84.88,9.93
"2026/06/11","FEXUM","K2","CA","US","PXN","VORTAC",28.35,
"2026/06/11","FEXUR","K4","TX","US","SHP","TACAN",158,1.2
"2026/06/11","FEXUX","K6","RI","US","PVD","LOC",227.16,3.55
"2026/06/11","FFITZ","PA","AK","US","BGQ","VORTAC",275,90.1
"2026/06/11","FFITZ","PA","AK","US","MCG","VORTAC",102.4,89.69
"2026/06/11","FFRAN","K5","IL","US","OBK","VOR/DME",223.82,
"2026/06/11","FFRAN","K5","IL","US","OYG","LOC",272.97,13.25
"2026/06/11","FFRED","K6","MA","US","CEF","TACAN",232,1.9
"2026/06/11","FGTRE","PH","HI","US","HNL","LOC",258.99,8.85
"2026/06/11","FIBAM","K7","MS","US","IGB","VORTAC",256,30
"2026/06/11","FIBAV","K7","AL","US","MXF","TACAN",342.41,14
"2026/06/11","FIBEE","PG","GU","US","UNZ","VORTAC",62.23,15.58
"2026/06/11","FIBER","K7","AL","US","VUZ","VORTAC",260.66,19.29
"2026/06/11","FIBEX","PA","AK","US","FAI","VORTAC",25,17
"2026/06/11","FIBIG","K7","FL","US","PBI","VORTAC",189.79,11
"2026/06/11","FIBLO","K7","FL","US","NPA","TACAN",239,5.3
"2026/06/11","FIBLU","K2","CA","US","PMD","VORTAC",85.1,11.01
"2026/06/11","FIBOD","K2","NM","US","HMN","TACAN",93,17
"2026/06/11","FIBOP","K7","FL","US","MLB","LOC",273.89,
"2026/06/11","FIBOP","K7","FL","US","MLB","VOR/DME",272.43,6.46
"2026/06/11","FIBOR","K4","TX","US","RND","VORTAC",144.6,29.5
"2026/06/11","FIBOX","K2","NM","US","SRR","LOC",61.4,13.19
"2026/06/11","FIBUG","K6","VA","US","FAK","VORTAC",81.13,
"2026/06/11","FIBUG","K6","VA","US","RGJ","LOC",337.46,
"2026/06/11","FIBUG","K6","VA","US","RIC","VORTAC",338.82,7.97
"2026/06/11","FIBUS","K7","FL","US","OCF","LOC",183.93,
"2026/06/11","FIBUS","K7","FL","US","OCF","VORTAC",,5.93
"2026/06/11","FIDAL","PA","AK","US","JOH","VOR/DME",359.78,16
"2026/06/11","FIDAM","K1","OR","US","BKE","VOR/DME",298.28,12
"2026/06/11","FIDAT","K2","CA","US","SGD","VORTAC",74.51,15.04
"2026/06/11","FIDAT","K2","CA","US","SUU","TACAN",212.97,6.82
"2026/06/11","FIDAT","K2","CA","US","TXV","LOC",214.65,
"2026/06/11","FIDDI","K4","TX","US","PSX","VORTAC",69.71,35.45
"2026/06/11","FIDDO","K2","CA","US","MOD","VOR/DME",161.16,
"2026/06/11","FIDDO","K2","CA","US","PXN","VORTAC",249.8,6.89
"2026/06/11","FIDDS","K7","TN","US","BNA","LOC",200.65,13.02
"2026/06/11","FIDDY","K2","CA","US","NID","TACAN",170,11
"2026/06/11","FIDGA","K4","LA","US","LCH","LOC",331.69,5.8
"2026/06/11","FIDGA","K4","LA","US","LCH","VORTAC",284.77,
"2026/06/11","FIDIN","K5","OH","US","PVY","LOC",57.95,2.08
"2026/06/11","FIDLE","K2","CO","US","DBL","VOR/DME",45.82,19.99
"2026/06/11","FIDLE","K2","CO","US","RLG","VOR/DME",175.92,
"2026/06/11","FIDLY","K4","OK","US","TIK","TACAN",151,20
"2026/06/11","FIDNO","K5","WI","US","GMF","LOC",255.65,5.79
"2026/06/11","FIDOV","K1","OR","US","UAO","LOC",352.14,3.59
"2026/06/11","FIDOV","K1","OR","US","UBG","VOR/DME",89.12,
"2026/06/11","FIDRU","K4","LA","US","ESF","LOC",89.87,4.11
"2026/06/11","FIDUR","K4","TX","US","SHP","TACAN",329,13
"2026/06/11","FIELD","K2","UT","US","OGD","VORTAC",353,35
"2026/06/11","FIETR","PA","AK","US","EDF","TACAN",337,15
"2026/06/11","FIFFE","K1","WA","US","TCM","TACAN",340,4
"2026/06/11","FIGAN","PA","AK","US","HBT","NDB/DME",43.11,
"2026/06/11","FIGAN","PA","AK","US","PDN","NDB/DME",130.2,
"2026/06/11","FIGBO","K4","AR","US","ROG","LOC",18.17,6.51
"2026/06/11","FIGDA","K7","FL","US","COF","LOC",206.92,
"2026/06/11","FIGDA","K7","FL","US","COF","TACAN",,12
"2026/06/11","FIGGS","K4","AR","US","FSM","VORTAC",35.51,10
"2026/06/11","FIGMO","K4","TX","US","ELP","VORTAC",94.07,48
"2026/06/11","FIGMU","K1","MT","US","GTF","VORTAC",208.78,3.8
"2026/06/11","FIGOD","K5","IL","US","RFD","LOC",8.43,0.49
"2026/06/11","FIGOR","PG","GU","US","UNZ","VORTAC",169,9
"2026/06/11","FIGRU","K1","WA","US","YKM","LOC",110,6.68
"2026/06/11","FIGTU","K4","OK","US","END","VORTAC",162,1.9
"2026/06/11","FIJSI","K4","TX","US","EFD","TACAN",,4.25
"2026/06/11","FIJSI","K4","TX","US","LPV","LOC",353.84,
"2026/06/11","FIKAB","K1","MT","US","MLP","VOR/DME",37.04,34.82
"2026/06/11","FIKAG","K3","ND","US","BIS","VOR/DME",332.53,10
"2026/06/11","FIKAP","K2","UT","US","HIF","TACAN",152,1.4
"2026/06/11","FIKDU","K2","CA","US","PRB","VORTAC",326,22
"2026/06/11","FIKET","K6","VA","US","NTU","TACAN",64,10
"2026/06/11","FIKEV","PA","AK","US","RGL","LOC",273,4
"2026/06/11","FIKKO","K4","TX","US","EFD","TACAN",46,1
"2026/06/11","FIKOX","K7","AL","US","GAD","LOC",63.76,10.2
"2026/06/11","FILAK","K7","MS","US","CBM","VORTAC",4,13
"2026/06/11","FILAM","K7","MS","US","CBM","VORTAC",312,3.4
"2026/06/11","FILEN","K3","MO","US","SZL","TACAN",320,12
"2026/06/11","FILER","K3","IA","US","OMA","LOC",322.39,4.13
"2026/06/11","FILES","K6","WV","US","EKN","VORTAC",254,28.8
"2026/06/11","FILES","K6","WV","US","JPU","VOR/DME",145,
"2026/06/11","FILIE","K4","OK","US","END","VORTAC",355.71,15
"2026/06/11","FILIE","K4","OK","US","LVC","LOC",355.03,
"2026/06/11","FILIS","K4","LA","US","BAD","TACAN",335,1.4
"2026/06/11","FILLI","K7","SC","US","CRE","VORTAC",276,
"2026/06/11","FILLI","K7","SC","US","FLO","VORTAC",196.49,23.28
"2026/06/11","FILMS","K5","IN","US","VHP","VORTAC",243.73,18.85
"2026/06/11","FILOB","K1","ID","US","LHO","VOR/DME",357.18,19.62
"2026/06/11","FILOB","K1","ID","US","MLD","VOR/DME",85.21,24.06
"2026/06/11","FILOX","K7","GA","US","SAV","VORTAC",302,25
"2026/06/11","FILPS","K6","NY","US","ALB","VORTAC",221.8,55.02
"2026/06/11","FILPS","K6","NY","US","DNY","VOR/DME",130.27,28.83
"2026/06/11","FILTA","K3","SD","US","PIR","LOC",132.65,16.64
"2026/06/11","FILTU","K1","WA","US","ADJ","LOC",300.02,12.88
"2026/06/11","FILUM","K4","OK","US","IRW","VORTAC",353.6,15.54
"2026/06/11","FILUM","K4","OK","US","OKC","LOC",355.96,14.54
"2026/06/11","FILUM","K4","OK","US","PWA","VOR/DME",13.63,
